objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,relocated,t_pop2011,STVIL,LOC_STAT_1,NAME
"470690",Dulia Bharali Gaon,"18","312","02078","293808",ASSAM,Jorhat,Jorhat East,Dulia Bharali Gaon,"293808",,"1323","18293808",Census Village,Dulia Bharali Gaon
"470707",Sonaribari Block 1,"18","307","02049","287529",ASSAM,Lakhimpur,Bihpuria,No.1 Sonaribari Block,"287529",,"110","18287529",Census Village,No.1 Sonaribari Block
"470715",Bhakat Gaon,"18","312","02078","293767",ASSAM,Jorhat,Jorhat East,Bhakat Gaon,"293767",,"326","18293767",Census Village,Bhakat Gaon
"470726",Sessa No.2,"18","307","02048","287485",ASSAM,Lakhimpur,Narayanpur,Sesa Miri No.2,"287485",,"292","18287485",Census Village,Sesa Miri No.2
"470736",Bhutor Doloni,"18","307","02048","287517",ASSAM,Lakhimpur,Narayanpur,Bhutor Doloni,"287517",,"1000","18287517",Census Village,Bhutor Doloni
"470740",Uttar Kathoni No.2,"18","307","02048","287489",ASSAM,Lakhimpur,Narayanpur,No.2 Uttar Kathani,"287489",,"530","18287489",Census Village,No.2 Uttar Kathani
"470756",Nirmalia Gaon,"18","311","02073","292866",ASSAM,Sivasagar,Nazira,Nirmolia Gaon,"292866",,"1764","18292866",Census Village,Nirmolia Gaon
"470774",Bairalipar Gaon,"18","760","02076","293365",ASSAM,Jorhat,Majuli,Biralipara,"293365",,"150","18293365",Census Village,Biralipara
"470778",Jalbhari,"18","307","02048","287536",ASSAM,Lakhimpur,Narayanpur,Jalbharia,"287536",,"488","18287536",Census Village,Jalbharia
"470793",Bengenaati Purani Satra,"18","760","02076","293377",ASSAM,Jorhat,Majuli,Bengena-Ati Puroni Satra,"293377",,"0","18293377",Census Village,Bengena-Ati Puroni Satra
"470799",Kumar Gaon,"18","312","02078","293766",ASSAM,Jorhat,Jorhat East,Kumar Gaon,"293766",,"532","18293766",Census Village,Kumar Gaon
"470807",Charaidoloni,"18","307","02048","287502",ASSAM,Lakhimpur,Narayanpur,Charaidoloni,"287502",,"812","18287502",Census Village,Charaidoloni
"470836",Aunibari,"18","307","02048","287711",ASSAM,Lakhimpur,Narayanpur,Aunibari No.1,"287711",,"161","18287711",Census Village,Aunibari No.1
"470864",Mout Gaon,"18","311","02072","292765",ASSAM,Sivasagar,Amguri,Mout,"292765",,"1877","18292765",Census Village,Mout
"470865",Malual Kolita,"18","760","02076","293362",ASSAM,Jorhat,Majuli,Molual Kalita,"293362",,"1398","18293362",Census Village,Molual Kalita
"470874",Hulal Kalita Gaon,"18","311","02073","292868",ASSAM,Sivasagar,Nazira,Hulal Kalita,"292868",,"916","18292868",Census Village,Hulal Kalita
"470883",Saukuchi,"18","307","02048","287521",ASSAM,Lakhimpur,Narayanpur,Saukuchi,"287521",,"1399","18287521",Census Village,Saukuchi
"470897",Chamoguri,"18","307","02048","287444",ASSAM,Lakhimpur,Narayanpur,Chamaguri,"287444",,"598","18287444",Census Village,Chamaguri
"470898",Arapathar No.2,"18","307","02048","287491",ASSAM,Lakhimpur,Narayanpur,No.2 Era Pathar,"287491",,"153","18287491",Census Village,No.2 Era Pathar
"470930",Kakorikata,"18","760","02076","293395",ASSAM,Jorhat,Majuli,Kakari Kata,"293395",,"314","18293395",Census Village,Kakari Kata
"470950",Singori Beel,"18","760","02076","293376",ASSAM,Jorhat,Majuli,Singaria Beel,"293376",,"77","18293376",Census Village,Singaria Beel
"471001",Tepor Gaon,"18","311","02072","292758",ASSAM,Sivasagar,Amguri,Tepor,"292758",,"2396","18292758",Census Village,Tepor
"471011",Khanikar Gaon,"18","311","02073","292766",ASSAM,Sivasagar,Nazira,Khanikor,"292766",,"1179","18292766",Census Village,Khanikor
"471012",Bohatia Gaon,"18","312","02078","293804",ASSAM,Jorhat,Jorhat East,Bohotia Gaon,"293804",,"1341","18293804",Census Village,Bohotia Gaon
"471020",Sonaribari Block 2,"18","307","02048","287530",ASSAM,Lakhimpur,Narayanpur,No.2 Sonaribari Block,"287530",,"363","18287530",Census Village,No.2 Sonaribari Block
"471032",Uttar Kathoni No.1,"18","307","02048","287488",ASSAM,Lakhimpur,Narayanpur,No.1 Uttar Kathani,"287488",,"455","18287488",Census Village,No.1 Uttar Kathani
"471033",Naoghuli,"18","307","02048","287483",ASSAM,Lakhimpur,Narayanpur,Nowghuli,"287483",,"1228","18287483",Census Village,Nowghuli
"471050",Dhanguloi Pathar,"18","307","02048","287533",ASSAM,Lakhimpur,Narayanpur,Dhangulai Pathar,"287533",,"44","18287533",Census Village,Dhangulai Pathar
"471057",Hotahoti,"18","311","02073","266970",ASSAM,Sivasagar,Nazira,Hotahoti,"266970",,"147","18266970",Census Village,Hotahoti
"471064",Dongia,"18","307","02048","287501",ASSAM,Lakhimpur,Narayanpur,Dangia,"287501",,"507","18287501",Census Village,Dangia
"471070",Dulia Puranimalia Gaon,"18","311","02072","292749",ASSAM,Sivasagar,Amguri,Dulia Puranimelia,"292749",,"868","18292749",Census Village,Dulia Puranimelia
"471071",Somdhora,"18","307","02048","287490",ASSAM,Lakhimpur,Narayanpur,Somdhara,"287490",,"568","18287490",Census Village,Somdhara
"471081",Santak Grant,"18","311","02073","292910",ASSAM,Sivasagar,Nazira,Sontok  Grant,"292910",,"1436","18292910",Census Village,Sontok  Grant
"471105",Borachuk,"18","760","02076","293375",ASSAM,Jorhat,Majuli,Bora Chuk,"293375",,"161","18293375",Census Village,Bora Chuk
"471113",Belimukhia,"18","311","02072","292762",ASSAM,Sivasagar,Amguri,Belimukhia,"292762",,"1224","18292762",Census Village,Belimukhia
"471162",Bengenati Khat,"18","307","02048","287522",ASSAM,Lakhimpur,Narayanpur,Benganati Khat,"287522",,"179","18287522",Census Village,Benganati Khat
"471164",Lukhura Khan,"18","312","02078","293805",ASSAM,Jorhat,Jorhat East,Lukhurakhon Gaon,"293805",,"249","18293805",Census Village,Lukhurakhon Gaon
"471234",Halowa Gaon,"18","311","02073","292864",ASSAM,Sivasagar,Nazira,Halua Gaon,"292864",,"1182","18292864",Census Village,Halua Gaon
"471246",Abhoypuria,"18","311","02073","292751",ASSAM,Sivasagar,Nazira,Abhoipuria,"292751",,"651","18292751",Census Village,Abhoipuria
"471285",Maghnowa No.2,"18","307","02048","287495",ASSAM,Lakhimpur,Narayanpur,No.1 Mughnoa,"287495",,"300","18287495",Census Village,No.1 Mughnoa
"471312",Da-Dhora,"18","307","02048","287492",ASSAM,Lakhimpur,Narayanpur,Da-Dhara,"287492",,"962","18287492",Census Village,Da-Dhara
"471324",Sonaribari Block 3,"18","307","02048","287531",ASSAM,Lakhimpur,Narayanpur,No.1 Sonaribari,"287531",,"19","18287531",Census Village,No.1 Sonaribari
"471383",Aunibari,"18","307","02048","287710",ASSAM,Lakhimpur,Narayanpur,Aunibari No.2,"287710",,"363","18287710",Census Village,Aunibari No.2
"471395",Miri Gaon,"18","311","02073","292905",ASSAM,Sivasagar,Nazira,Miri Gaon,"292905",,"1171","18292905",Census Village,Miri Gaon
"471412",Temera Miri,"18","307","02048","287572",ASSAM,Lakhimpur,Narayanpur,Temera Miri,"287572",,"637","18287572",Census Village,Temera Miri
"471420",Notgaon No.2,"18","307","02048","287498",ASSAM,Lakhimpur,Narayanpur,No.2 Notgaon,"287498",,"724","18287498",Census Village,No.2 Notgaon
"471427",Bormathauri,"18","312","02078","293761",ASSAM,Jorhat,Jorhat East,Sagunpara Gaon,"293761",,"1728","18293761",Census Village,Sagunpara Gaon
"471442",Lohoal Gaon,"18","312","02078","293802",ASSAM,Jorhat,Jorhat East,Lahuwal Gaon,"293802",,"611","18293802",Census Village,Lahuwal Gaon
"471459",Kalia Gaon,"18","760","02076","293433",ASSAM,Jorhat,Majuli,Kalia Gaon,"293433",,"1953","18293433",Census Village,Kalia Gaon
"471464",Notgaon No.1,"18","307","02048","287499",ASSAM,Lakhimpur,Narayanpur,No.1 Notgaon,"287499",,"608","18287499",Census Village,No.1 Notgaon
"471476",Galakoni Pathar,"18","312","02078","293799",ASSAM,Jorhat,Jorhat East,Gelekoni Pathar Gaon,"293799",,"616","18293799",Census Village,Gelekoni Pathar Gaon
"471483",Cumaimara Pathar,"18","312","02078","293800",ASSAM,Jorhat,Jorhat East,Chumoimora Pathar,"293800",,"1121","18293800",Census Village,Chumoimora Pathar
"471488",Malual Koibarta Miri,"18","760","02076","293363",ASSAM,Jorhat,Majuli,Molual Kaibartta Miri,"293363",,"424","18293363",Census Village,Molual Kaibartta Miri
"471500",Gohain Handique,"18","311","02073","292865",ASSAM,Sivasagar,Nazira,Gohain Handique,"292865",,"1102","18292865",Census Village,Gohain Handique
"471528",Dagaya Gonak,"18","312","02078","293801",ASSAM,Jorhat,Jorhat East,Dajaya Jank Gaon (Dagayan Gaon),"293801",,"678","18293801",Census Village,Dajaya Jank Gaon (Dagayan Gaon)
"471536",Khemdoipukhuri,"18","311","02072","292764",ASSAM,Sivasagar,Amguri,Khemdoi Pukhuri,"292764",,"673","18292764",Census Village,Khemdoi Pukhuri
"471537",Upar Namchai Gaon,"18","311","02073","292915",ASSAM,Sivasagar,Nazira,Upper Namchai,"292915",,"622","18292915",Census Village,Upper Namchai
"471539",Namti Pathar,"18","311","02072","292763",ASSAM,Sivasagar,Amguri,Namti Pathar,"292763",,"647","18292763",Census Village,Namti Pathar
"471556",Namthai,"18","311","02073","266969",ASSAM,Sivasagar,Nazira,Namthai,"266969",,"239","18266969",Census Village,Namthai
"471570",Bagdai Gaon,"18","311","02073","292907",ASSAM,Sivasagar,Nazira,Bogdoi,"292907",,"1188","18292907",Census Village,Bogdoi
"471588",Telial Gaon,"18","311","02072","292743",ASSAM,Sivasagar,Amguri,Telial,"292743",,"792","18292743",Census Village,Telial
"471599",Dakhinpat Satra,"18","760","02076","293422",ASSAM,Jorhat,Majuli,Dakhinpat Satra,"293422",,"4031","18293422",Census Village,Dakhinpat Satra
"471638",Bocha Pukhuri,"18","307","02048","287482",ASSAM,Lakhimpur,Narayanpur,Bachapukhuri,"287482",,"1057","18287482",Census Village,Bachapukhuri
"471644",Narayanpur,"18","307","02048","287520",ASSAM,Lakhimpur,Narayanpur,Narayanpur,"287520",,"418","18287520",Census Village,Narayanpur
"471671",Ganak Gaon,"18","311","02072","292768",ASSAM,Sivasagar,Amguri,Ganak,"292768",,"1162","18292768",Census Village,Ganak
"471677",Kaldwani Batumsuk,"18","307","02049","287734",ASSAM,Lakhimpur,Bihpuria,Kalowani Bottum Cuk,"287734",,"532","18287734",Census Village,Kalowani Bottum Cuk
"471688",Parbatia,"18","311","02072","292767",ASSAM,Sivasagar,Amguri,Parbatia,"292767",,"1799","18292767",Census Village,Parbatia
"471691",Goalgaon,"18","760","02076","293369",ASSAM,Jorhat,Majuli,Goal Gaon,"293369",,"2324","18293369",Census Village,Goal Gaon
"471700",Badati Alimur,"18","307","02049","287735",ASSAM,Lakhimpur,Bihpuria,Bodoti Alimur,"287735",,"543","18287735",Census Village,Bodoti Alimur
"471703",Na-Gaon,"18","311","02073","292914",ASSAM,Sivasagar,Nazira,Na-Gaon,"292914",,"2738","18292914",Census Village,Na-Gaon
"471722",Bhebar Chuk,"18","311","02073","292872",ASSAM,Sivasagar,Nazira,Bhabachuk Gaon,"292872",,"230","18292872",Census Village,Bhabachuk Gaon
"471736",Namkatom,"18","760","02076","293400",ASSAM,Jorhat,Majuli,Nam Katoni,"293400",,"1194","18293400",Census Village,Nam Katoni
"471740",Sonaribari Block,"18","307","02048","287576",ASSAM,Lakhimpur,Narayanpur,Sonaribari Block,"287576",,"522","18287576",Census Village,Sonaribari Block
"471744",Jugunidhari Gaon (Auniati,"18","760","02076","293394",ASSAM,Jorhat,Majuli,Juguni Dhari,"293394",,"968","18293394",Census Village,Juguni Dhari
"471764",Huiaguri,"18","307","02048","287528",ASSAM,Lakhimpur,Narayanpur,Halaguri,"287528",,"690","18287528",Census Village,Halaguri
"471788",Keteki Bari,"18","311","02073","292884",ASSAM,Sivasagar,Nazira,Kataki Bari,"292884",,"1790","18292884",Census Village,Kataki Bari
"471799",Bordewri,"18","307","02048","287523",ASSAM,Lakhimpur,Narayanpur,Bordeori,"287523",,"2659","18287523",Census Village,Bordeori
"471829",Garoimari,"18","760","02076","293441",ASSAM,Jorhat,Majuli,Goroimari Doloni,"293441",,"541","18293441",Census Village,Goroimari Doloni
"471864",Dolakhoria Gaon,"18","312","02078","293891",ASSAM,Jorhat,Jorhat East,Dulakharia Gaon,"293891",,"1297","18293891",Census Village,Dulakharia Gaon
"471865",Namtial Gaon,"18","311","02072","292741",ASSAM,Sivasagar,Amguri,Namtial,"292741",,"544","18292741",Census Village,Namtial
"471869",Charingia,"18","311","02072","292748",ASSAM,Sivasagar,Amguri,Charingia,"292748",,"832","18292748",Census Village,Charingia
"471873",Badati Miri,"18","307","02049","287730",ASSAM,Lakhimpur,Bihpuria,Bodoti Miri,"287730",,"1775","18287730",Census Village,Bodoti Miri
"471876",Simoluguri No.3,"18","307","02048","287426",ASSAM,Lakhimpur,Narayanpur,Simaluguri No.3,"287426",,"2009","18287426",Census Village,Simaluguri No.3
"471887",Dahghoria P.G.R.,"18","307","02049","287733",ASSAM,Lakhimpur,Bihpuria,Dahghoria P.G.R N.C.,"287733",,"789","18287733",Census Village,Dahghoria P.G.R N.C.
"471891",Bailong Gaon,"18","311","02073","292899",ASSAM,Sivasagar,Nazira,Bailung Gaon,"292899",,"836","18292899",Census Village,Bailung Gaon
"471894",Alengigaon,"18","760","02076","293374",ASSAM,Jorhat,Majuli,Alengi Gaon,"293374",,"764","18293374",Census Village,Alengi Gaon
"471944",Raidongia,"18","307","02048","287534",ASSAM,Lakhimpur,Narayanpur,Raidangia,"287534",,"245","18287534",Census Village,Raidangia
"471976",Lahalial Gaon,"18","760","02076","293398",ASSAM,Jorhat,Majuli,Lahalial,"293398",,"835","18293398",Census Village,Lahalial
"471999",Tamuli Gaon,"18","312","02078","293797",ASSAM,Jorhat,Jorhat East,Tamuli Gaon,"293797",,"1855","18293797",Census Village,Tamuli Gaon
"472007",Tengapathar No.2,"18","307","02048","287527",ASSAM,Lakhimpur,Narayanpur,No.2 Tenga Pathar,"287527",,"184","18287527",Census Village,No.2 Tenga Pathar
"472016",Tatibabar No.1,"18","307","02048","287474",ASSAM,Lakhimpur,Narayanpur,No.1 Tatibahar,"287474",,"729","18287474",Census Village,No.1 Tatibahar
"472030",Ghorachowa Habi,"18","312","02078","293794",ASSAM,Jorhat,Jorhat East,Ghorachowa Habi Gaon,"293794",,"240","18293794",Census Village,Ghorachowa Habi Gaon
"472033",Rowmari Pathar,"18","312","02078","293796",ASSAM,Jorhat,Jorhat East,Rowmuria Pathar Gaon (Rawmari Gaon),"293796",,"408","18293796",Census Village,Rowmuria Pathar Gaon (Rawmari Gaon)
"472035",Sagunpara,"18","760","02076","293762",ASSAM,Jorhat,Majuli,Sagumpara Gaon,"293762",,"1703","18293762",Census Village,Sagumpara Gaon
"472037",Gharachua Kamar,"18","311","02072","292737",ASSAM,Sivasagar,Amguri,Ghurachuwa Kumar,"292737",,"1349","18292737",Census Village,Ghurachuwa Kumar
"472056",Kuamora Athabari Grant,"18","311","02072","292887",ASSAM,Sivasagar,Amguri,Kowamora Athabari Grant,"292887",,"597","18292887",Census Village,Kowamora Athabari Grant
"472063",Kukura Chowa,"18","311","02072","292735",ASSAM,Sivasagar,Amguri,Kukura Chuwa,"292735",,"1329","18292735",Census Village,Kukura Chuwa
"472074",Homora No.2,"18","307","02048","287727",ASSAM,Lakhimpur,Narayanpur,Homora No.2,"287727",,"54","18287727",Census Village,Homora No.2
"472102",Bheuchuk,"18","760","02076","293489",ASSAM,Jorhat,Majuli,Bheuchuk,"293489",,"1887","18293489",Census Village,Bheuchuk
"472117",Gagalduba,"18","760","02076","293423",ASSAM,Jorhat,Majuli,Gagol Doba,"293423",,"61","18293423",Census Village,Gagol Doba
"472118",Tatibahar Gaon,"18","307","02048","287496",ASSAM,Lakhimpur,Narayanpur,No.4 Tatibahar,"287496",,"175","18287496",Census Village,No.4 Tatibahar
"472140",Phutuka Pathar,"18","760","02076","293404",ASSAM,Jorhat,Majuli,Phutuka Pathar,"293404",,"429","18293404",Census Village,Phutuka Pathar
"472158",Nimuri No.2,"18","307","02048","287417",ASSAM,Lakhimpur,Narayanpur,No.1 Nimuri Pt (B),"287417",,"559","18287417",Census Village,No.1 Nimuri Pt (B)
"472165",Simoluguri No.1,"18","307","02048","287424",ASSAM,Lakhimpur,Narayanpur,Simaluguri No.1,"287424",,"506","18287424",Census Village,Simaluguri No.1
"472199",Hulong Katom,"18","311","02073","292871",ASSAM,Sivasagar,Nazira,Hulang Katoni,"292871",,"2933","18292871",Census Village,Hulang Katoni
"472207",Katonigaon Nasatara,"18","760","02076","293399",ASSAM,Jorhat,Majuli,Katoni Gaon Na-Satra,"293399",,"888","18293399",Census Village,Katoni Gaon Na-Satra
"472213",Malapindha Chilakala Miri,"18","760","02076","293371",ASSAM,Jorhat,Majuli,Malapindha  Chilakola Miri,"293371",,"3690","18293371",Census Village,Malapindha  Chilakola Miri
"472224",Korhal Gaon,"18","760","02076","293440",ASSAM,Jorhat,Majuli,Karhal Gaon,"293440",,"749","18293440",Census Village,Karhal Gaon
"472225",Chand Basha Handique,"18","311","02073","292876",ASSAM,Sivasagar,Nazira,Chanbosa Handique,"292876",,"805","18292876",Census Village,Chanbosa Handique
"472253",Upper Katoni,"18","760","02076","293403",ASSAM,Jorhat,Majuli,Upper Katoni,"293403",,"2290","18293403",Census Village,Upper Katoni
"472257",Bora Khowa,"18","311","02073","292885",ASSAM,Sivasagar,Nazira,Borakhowa,"292885",,"806","18292885",Census Village,Borakhowa
"472265",Adabari Handique,"18","311","02073","292912",ASSAM,Sivasagar,Nazira,Adaboria Handique,"292912",,"1204","18292912",Census Village,Adaboria Handique
"472282",Badati Jamuguri,"18","307","02049","287736",ASSAM,Lakhimpur,Bihpuria,Bodoti Jamuguri,"287736",,"492","18287736",Census Village,Bodoti Jamuguri
"472306",Tatibahar No.3,"18","307","02048","287497",ASSAM,Lakhimpur,Narayanpur,No.3 Tatibahar,"287497",,"280","18287497",Census Village,No.3 Tatibahar
"472310",Gohain Gaon,"18","311","02072","292742",ASSAM,Sivasagar,Amguri,Guhain,"292742",,"413","18292742",Census Village,Guhain
"472321",Baligaon,"18","311","02073","292898",ASSAM,Sivasagar,Nazira,Bali Gaon,"292898",,"783","18292898",Census Village,Bali Gaon
"472329",Simoluguri No.2,"18","307","02048","287427",ASSAM,Lakhimpur,Narayanpur,Simaluguri No.2,"287427",,"1193","18287427",Census Village,Simaluguri No.2
"472339",Borgaya No.2,"18","760","02076","293387",ASSAM,Jorhat,Majuli,Borgayan No.2,"293387",,"2009","18293387",Census Village,Borgayan No.2
"472342",Chilakilla Koibarta,"18","760","02076","293373",ASSAM,Jorhat,Majuli,Chilakola Kaibartta,"293373",,"2364","18293373",Census Village,Chilakola Kaibartta
"472353",Dahghoria No.1,"18","307","02049","287745",ASSAM,Lakhimpur,Bihpuria,Dahgharia No.1,"287745",,"503","18287745",Census Village,Dahgharia No.1
"472362",Bhogpur Pathar,"18","760","02076","293416",ASSAM,Jorhat,Majuli,Bhogpur Pathar,"293416",,"743","18293416",Census Village,Bhogpur Pathar
"472368",Sonaribari Block 4,"18","307","02048","287532",ASSAM,Lakhimpur,Narayanpur,No.2 Sonaribari,"287532",,"622","18287532",Census Village,No.2 Sonaribari
"472369",Chuladhara,"18","311","02073","292906",ASSAM,Sivasagar,Nazira,Changdhora,"292906",,"645","18292906",Census Village,Changdhora
"472403",Borchapori,"18","307","02048","287466",ASSAM,Lakhimpur,Narayanpur,Borchapori,"287466",,"357","18287466",Census Village,Borchapori
"472404",Atoichuk,"18","760","02076","293442",ASSAM,Jorhat,Majuli,Atoi Chuk,"293442",,"338","18293442",Census Village,Atoi Chuk
"472409",Baruati,"18","311","02071","292747",ASSAM,Sivasagar,Sibsagar,Baruati,"292747",,"1539","18292747",Census Village,Baruati
"472410",Kumolia Chapori,"18","307","02049","287746",ASSAM,Lakhimpur,Bihpuria,Kumalia Chapori N.C.,"287746",,"334","18287746",Census Village,Kumalia Chapori N.C.
"472432",Tengapathar No.1,"18","307","02048","287526",ASSAM,Lakhimpur,Narayanpur,No.1 Tenga Pathar,"287526",,"788","18287526",Census Village,No.1 Tenga Pathar
"472449",Bharalua,"18","311","02072","292738",ASSAM,Sivasagar,Amguri,Bharaluwa,"292738",,"1218","18292738",Census Village,Bharaluwa
"472459",Likson Gaon,"18","311","02073","292875",ASSAM,Sivasagar,Nazira,Likson,"292875",,"247","18292875",Census Village,Likson
"472469",Kinapathar No.1,"18","307","02048","287468",ASSAM,Lakhimpur,Narayanpur,Kina Pathar,"287468",,"589","18287468",Census Village,Kina Pathar
"472475",Homora No.1,"18","307","02049","287726",ASSAM,Lakhimpur,Bihpuria,Homora No.1,"287726",,"678","18287726",Census Village,Homora No.1
"472480",Tinali Handique,"18","307","02048","287429",ASSAM,Lakhimpur,Narayanpur,Tinali Handique,"287429",,"631","18287429",Census Village,Tinali Handique
"472489",Kamargaon,"18","760","02076","293424",ASSAM,Jorhat,Majuli,Kamar Gaon,"293424",,"1344","18293424",Census Village,Kamar Gaon
"472495",Lengibar Grant,"18","311","02073","292942",ASSAM,Sivasagar,Nazira,Lengibor Grant,"292942",,"1189","18292942",Census Village,Lengibor Grant
"472496",Kenduguri,"18","307","02049","287729",ASSAM,Lakhimpur,Bihpuria,Kenduguri,"287729",,"1419","18287729",Census Village,Kenduguri
"472505",Charingia Gaon,"18","312","02078","293793",ASSAM,Jorhat,Jorhat East,Charingia Gaon,"293793",,"2017","18293793",Census Village,Charingia Gaon
"472509",Nimuri No.1,"18","307","02048","287418",ASSAM,Lakhimpur,Narayanpur,No.1 Nimuri,"287418",,"719","18287418",Census Village,No.1 Nimuri
"472520",Singibill,"18","311","02072","292719",ASSAM,Sivasagar,Amguri,Singi Bil,"292719",,"1041","18292719",Census Village,Singi Bil
"472525",Borgohain,"18","311","02073","292861",ASSAM,Sivasagar,Nazira,Borgohain,"292861",,"2548","18292861",Census Village,Borgohain
"472528",Maduri Bagicha,"18","311","02073","292886",ASSAM,Sivasagar,Nazira,Maduri Chah Bagicha,"292886",,"912","18292886",Census Village,Maduri Chah Bagicha
"472533",Loonpuria,"18","311","02072","292733",ASSAM,Sivasagar,Amguri,Lunpuria,"292733",,"568","18292733",Census Village,Lunpuria
