,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME,state_name,state_code,dist_name,dist_code,sub_name,sub_code,vill_name,vill_code,reg_count,full_pay_count,part_pay_count,no_pay_count,extra_pay_count,no_install_paid,amound_paid,no_install_due,amount_due
60,Assam,Barpeta,18,303,38,Bajali,2489,347,280,18,315508598.3,132679.134,444160.0,Bhotanta Mahitata,18.0,303.0,2024.0,283276.0,ASSAM,Barpeta,Bajali (Pt),Bhotanta Mohitara,283276.0,3852.0,18283276.0,Census Village,Bhotanta Mohitara,ASSAM,18,BARPETA,280,Bajali (Pt),2024,Bhotanta Mohitara - (283276),283276,786.0,11.0,704.0,71.0,0.0,1336.0,2672000,6028.0,12056000
61,Assam,Barpeta,18,303,38,Bajali,2489,347,280,18,315508598.3,132679.134,444200.0,Kharadhara,18.0,303.0,2024.0,283337.0,ASSAM,Barpeta,Bajali (Pt),Khara Dhara,283337.0,1986.0,18283337.0,Census Village,Khara Dhara,ASSAM,18,BARPETA,280,Bajali (Pt),2024,Khara Dhara - (283337),283337,167.0,0.0,156.0,11.0,0.0,294.0,588000,1305.0,2610000
62,Assam,Barpeta,18,303,38,Bajali,2489,347,280,18,315508598.3,132679.134,444490.0,Pipla,18.0,303.0,2024.0,283272.0,ASSAM,Barpeta,Bajali (Pt),Pipla (Piplala),283272.0,2113.0,18283272.0,Census Village,Pipla (Piplala),ASSAM,18,BARPETA,280,Bajali (Pt),2024,Pipla (Piplala) - (283272),283272,412.0,5.0,384.0,23.0,0.0,709.0,1418000,3188.0,6376000
63,Assam,Barpeta,18,303,38,Bajali,2489,347,280,18,315508598.3,132679.134,444518.0,Banganabari,18.0,303.0,2024.0,283336.0,ASSAM,Barpeta,Bajali (Pt),Bangna Bari (Bangana Bari),283336.0,20.0,18283336.0,Census Village,Bangna Bari (Bangana Bari),ASSAM,18,BARPETA,280,Bajali (Pt),2024,Bangna Bari (Bangana Bari) - (283336),283336,433.0,0.0,133.0,300.0,0.0,264.0,528000,2885.0,5770000
64,Assam,Baksa,18,324,211,Sipajhar (part),0,722,616,18,4705577.434,9315.852185,440878.0,Karaibari,18.0,324.0,2146.0,304807.0,ASSAM,Baksa,Pathorighat (Pt),Karaibari,304807.0,195.0,18304807.0,Census Village,Karaibari,ASSAM,18,DARRANG,283,Sipajhar,2147,Karaibari - (304807),304807,43.0,0.0,32.0,11.0,0.0,94.0,188000,320.0,640000
65,Assam,Baksa,18,324,211,Sipajhar (part),0,722,616,18,4705577.434,9315.852185,441290.0,Bamunjhar,18.0,324.0,2146.0,304781.0,ASSAM,Baksa,Pathorighat (Pt),Bamunjhar,304781.0,2234.0,18304781.0,Census Village,Bamunjhar,ASSAM,18,BAKSA,616,Pathorighat (Pt),2146,Bamunjhar - (304781),304781,769.0,408.0,179.0,182.0,0.0,3360.0,6720000,4852.0,9704000
66,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,419662.0,Pachania Part I,18.0,319.0,2111.0,301672.0,ASSAM,Bongaigaon,Boitamari,Pachania Pt I,301672.0,383.0,18301672.0,Census Village,Pachania Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Pachania Pt I - (301672),301672,102.0,58.0,14.0,30.0,0.0,491.0,982000,563.0,1126000
67,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420120.0,Kaboitari Part I,18.0,319.0,2111.0,301472.0,ASSAM,Bongaigaon,Boitamari,Kabaitari Pt I,301472.0,1753.0,18301472.0,Census Village,Kabaitari Pt I,ASSAM,18,BONGAIGAON,281,Boitamari,2111,Kabaitari Pt I - (301472),301472,114.0,83.0,4.0,27.0,0.0,651.0,1302000,691.0,1382000
68,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420391.0,Tinkonia Part Iii,18.0,319.0,2111.0,301676.0,ASSAM,Bongaigaon,Boitamari,Tinkania Pt III,301676.0,1550.0,18301676.0,Census Village,Tinkania Pt III,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Tinkania Pt III - (301676),301676,97.0,95.0,2.0,0.0,0.0,717.0,1434000,723.0,1446000
69,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420403.0,Pachania Pahar,18.0,319.0,2111.0,301671.0,ASSAM,Bongaigaon,Boitamari,Pachania Pahar,301671.0,2061.0,18301671.0,Census Village,Pachania Pahar,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Pachania Pahar - (301671),301671,81.0,71.0,10.0,0.0,0.0,583.0,1166000,613.0,1226000
70,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420439.0,Tinkonia Part I,18.0,319.0,2111.0,301683.0,ASSAM,Bongaigaon,Boitamari,Tinkania Pt I,301683.0,1108.0,18301683.0,Census Village,Tinkania Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Tinkania Pt I - (301683),301683,156.0,130.0,11.0,15.0,0.0,1028.0,2056000,1176.0,2352000
71,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420681.0,Pachania Part Ii,18.0,319.0,2111.0,301666.0,ASSAM,Bongaigaon,Boitamari,Pachania Pt II,301666.0,1155.0,18301666.0,Census Village,Pachania Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Pachania Pt II - (301666),301666,64.0,54.0,9.0,1.0,0.0,434.0,868000,463.0,926000
72,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420869.0,Malegorh Part I,18.0,319.0,2111.0,301670.0,ASSAM,Bongaigaon,Boitamari,Malegarh Pt I,301670.0,464.0,18301670.0,Census Village,Malegarh Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Malegarh Pt I - (301670),301670,99.0,41.0,4.0,54.0,0.0,339.0,678000,783.0,1566000
73,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420891.0,Tinkonia Part Ii,18.0,319.0,2111.0,301682.0,ASSAM,Bongaigaon,Boitamari,Tinkania Pt II,301682.0,1407.0,18301682.0,Census Village,Tinkania Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Tinkania Pt II - (301682),301682,191.0,181.0,9.0,1.0,0.0,1411.0,2822000,1446.0,2892000
74,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,420996.0,Bhakuramari Part I,18.0,319.0,2111.0,301663.0,ASSAM,Bongaigaon,Boitamari,Bhakuamari Pt I,301663.0,457.0,18301663.0,Census Village,Bhakuamari Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bhakuamari Pt I - (301663),301663,27.0,24.0,3.0,0.0,0.0,187.0,374000,198.0,396000
75,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421123.0,Malegorh Part Ii,18.0,319.0,2111.0,301677.0,ASSAM,Bongaigaon,Boitamari,Maleghar Pt II,301677.0,778.0,18301677.0,Census Village,Maleghar Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Maleghar Pt II - (301677),301677,87.0,79.0,7.0,1.0,0.0,639.0,1278000,661.0,1322000
76,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421449.0,Malegorh Part Iv,18.0,319.0,2111.0,301669.0,ASSAM,Bongaigaon,Boitamari,Malegarh Pt IV,301669.0,779.0,18301669.0,Census Village,Malegarh Pt IV,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Malegarh Pt IV - (301669),301669,42.0,39.0,3.0,0.0,0.0,307.0,614000,316.0,632000
77,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421578.0,Kacharipara Part Ii,18.0,319.0,2111.0,301668.0,ASSAM,Bongaigaon,Boitamari,Kacharipara Pt II,301668.0,295.0,18301668.0,Census Village,Kacharipara Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kacharipara Pt II - (301668),301668,30.0,21.0,8.0,1.0,0.0,194.0,388000,215.0,430000
78,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421641.0,Khoragaon Part I,18.0,319.0,2111.0,301667.0,ASSAM,Bongaigaon,Boitamari,Kharagaon Pt I,301667.0,252.0,18301667.0,Census Village,Kharagaon Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kharagaon Pt I - (301667),301667,71.0,63.0,6.0,2.0,0.0,505.0,1010000,538.0,1076000
79,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421841.0,Malegorh Part Iii,18.0,319.0,2111.0,301660.0,ASSAM,Bongaigaon,Boitamari,Malegarh Pt III,301660.0,410.0,18301660.0,Census Village,Malegarh Pt III,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Malegarh Pt III - (301660),301660,18.0,14.0,4.0,0.0,0.0,127.0,254000,139.0,278000
80,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421875.0,Barzana Part I,18.0,319.0,2111.0,301679.0,ASSAM,Bongaigaon,Boitamari,Barjana Pt I,301679.0,2187.0,18301679.0,Census Village,Barjana Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Barjana Pt I - (301679),301679,412.0,303.0,96.0,13.0,0.0,2619.0,5238000,2996.0,5992000
81,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421884.0,Joypur,18.0,319.0,2111.0,302068.0,ASSAM,Bongaigaon,Boitamari,Joypur,302068.0,279.0,18302068.0,Census Village,Joypur,ASSAM,18,CHIRANG,612,Sidli (Pt),2114,Joypur - (302068),302068,68.0,66.0,2.0,0.0,0.0,528.0,1056000,538.0,1076000
82,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,421992.0,Madhuphal,18.0,319.0,2111.0,301680.0,ASSAM,Bongaigaon,Boitamari,Madhufal,301680.0,733.0,18301680.0,Census Village,Madhufal,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Madhufal - (301680),301680,144.0,95.0,48.0,1.0,0.0,898.0,1796000,1052.0,2104000
83,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422078.0,Lattibari Part I,18.0,319.0,2111.0,301646.0,ASSAM,Bongaigaon,Boitamari,Latibari Pt I,301646.0,1574.0,18301646.0,Census Village,Latibari Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Latibari Pt I - (301646),301646,356.0,184.0,166.0,6.0,0.0,1997.0,3994000,2548.0,5096000
84,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422151.0,Sikatari Part Ii,18.0,319.0,2111.0,301655.0,ASSAM,Bongaigaon,Boitamari,Sikatari Pt II,301655.0,148.0,18301655.0,Census Village,Sikatari Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Sikatari Pt II - (301655),301655,12.0,11.0,1.0,0.0,0.0,87.0,174000,90.0,180000
85,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422159.0,Khoragaon Part Ii,18.0,319.0,2111.0,301662.0,ASSAM,Bongaigaon,Boitamari,Kharagaon Pt II,301662.0,909.0,18301662.0,Census Village,Kharagaon Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kharagaon Pt II - (301662),301662,66.0,56.0,8.0,2.0,0.0,447.0,894000,480.0,960000
86,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422282.0,Barzana Part Ii,18.0,319.0,2111.0,301678.0,ASSAM,Bongaigaon,Boitamari,Barjana Pt II,301678.0,1232.0,18301678.0,Census Village,Barjana Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Barjana Pt II - (301678),301678,165.0,101.0,63.0,1.0,0.0,1030.0,2060000,1223.0,2446000
87,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422342.0,Bechimari,18.0,319.0,2111.0,301640.0,ASSAM,Bongaigaon,Boitamari,Bechimari,301640.0,1814.0,18301640.0,Census Village,Bechimari,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bechimari - (301640),301640,108.0,88.0,19.0,1.0,0.0,738.0,1476000,802.0,1604000
88,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422392.0,Khoragaon Part Iii,18.0,319.0,2111.0,301641.0,ASSAM,Bongaigaon,Boitamari,Kharagaon  Pt III,301641.0,85.0,18301641.0,Census Village,Kharagaon  Pt III,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kharagaon Pt III - (301641),301641,6.0,6.0,0.0,0.0,0.0,44.0,88000,44.0,88000
89,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422499.0,Kacharipara Part I,18.0,319.0,2111.0,301661.0,ASSAM,Bongaigaon,Boitamari,Kacharipara Pt I,301661.0,440.0,18301661.0,Census Village,Kacharipara Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kacharipara Pt I - (301661),301661,79.0,72.0,5.0,2.0,0.0,583.0,1166000,600.0,1200000
90,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422516.0,Kushbari Part I,18.0,319.0,2111.0,301647.0,ASSAM,Bongaigaon,Boitamari,Kushbari Pt I,301647.0,1831.0,18301647.0,Census Village,Kushbari Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kushbari Pt I - (301647),301647,373.0,308.0,15.0,50.0,0.0,2302.0,4604000,2743.0,5486000
91,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422594.0,Dubachuri Part I,18.0,319.0,2111.0,301652.0,ASSAM,Bongaigaon,Boitamari,Dubachuri Pt I,301652.0,2526.0,18301652.0,Census Village,Dubachuri Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Dubachuri Pt I - (301652),301652,382.0,355.0,15.0,12.0,0.0,2693.0,5386000,2806.0,5612000
92,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422869.0,Uttar Khoragaon Part I,18.0,319.0,2111.0,301638.0,ASSAM,Bongaigaon,Boitamari,Uttar Kharagaon Pt I,301638.0,769.0,18301638.0,Census Village,Uttar Kharagaon Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Uttar Kharagaon Pt I - (301638),301638,109.0,82.0,23.0,4.0,0.0,671.0,1342000,768.0,1536000
93,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422875.0,Chota Bazana,18.0,319.0,2111.0,301659.0,ASSAM,Bongaigaon,Boitamari,Choto Barjana,301659.0,2169.0,18301659.0,Census Village,Choto Barjana,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Choto Barjana - (301659),301659,305.0,173.0,131.0,1.0,0.0,1840.0,3680000,2235.0,4470000
94,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,422994.0,Lattibari Part Ii,18.0,319.0,2111.0,301645.0,ASSAM,Bongaigaon,Boitamari,Latibari Pt II,301645.0,1376.0,18301645.0,Census Village,Latibari Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Latibari Pt II - (301645),301645,372.0,224.0,143.0,5.0,0.0,2303.0,4606000,2771.0,5542000
95,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423005.0,Dubachuri Part Ii,18.0,319.0,2111.0,301651.0,ASSAM,Bongaigaon,Boitamari,Dubachuri Pt II,301651.0,1251.0,18301651.0,Census Village,Dubachuri Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Dubachuri Pt II - (301651),301651,121.0,101.0,5.0,15.0,0.0,775.0,1550000,888.0,1776000
96,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423052.0,Mazpara,18.0,319.0,2111.0,301642.0,ASSAM,Bongaigaon,Boitamari,Majpara,301642.0,517.0,18301642.0,Census Village,Majpara,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Majpara - (301642),301642,66.0,58.0,8.0,0.0,0.0,485.0,970000,508.0,1016000
97,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423369.0,Malegorh Pahar,18.0,319.0,2111.0,301643.0,ASSAM,Bongaigaon,Boitamari,Malegarh Pahar,301643.0,915.0,18301643.0,Census Village,Malegarh Pahar,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Malegarh Pahar - (301643),301643,104.0,89.0,11.0,4.0,0.0,726.0,1452000,777.0,1554000
98,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423488.0,Uttar Khoragaon Part Ii,18.0,319.0,2111.0,301639.0,ASSAM,Bongaigaon,Boitamari,Uttar Kharagaon Pt II,301639.0,531.0,18301639.0,Census Village,Uttar Kharagaon Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Uttar Kharagaon Pt II - (301639),301639,31.0,21.0,6.0,4.0,0.0,175.0,350000,197.0,394000
99,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423555.0,Kerkhabari Part Ii,18.0,319.0,2111.0,301573.0,ASSAM,Bongaigaon,Boitamari,Kerkhabari Pt II,301573.0,616.0,18301573.0,Census Village,Kerkhabari Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kerkhabari Pt II - (301573),301573,43.0,39.0,4.0,0.0,0.0,301.0,602000,313.0,626000
100,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,423649.0,Marerchar,18.0,319.0,2111.0,301650.0,ASSAM,Bongaigaon,Boitamari,Merer Char,301650.0,940.0,18301650.0,Census Village,Merer Char,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Merer Char - (301650),301650,155.0,146.0,7.0,2.0,0.0,1117.0,2234000,1151.0,2302000
101,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424064.0,Amguri Part Ii,18.0,319.0,2111.0,301635.0,ASSAM,Bongaigaon,Boitamari,Amguri Pt II,301635.0,772.0,18301635.0,Census Village,Amguri Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Amguri Pt II - (301635),301635,249.0,205.0,27.0,17.0,0.0,1667.0,3334000,1765.0,3530000
102,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424338.0,Kerkhabari Part I,18.0,319.0,2111.0,301572.0,ASSAM,Bongaigaon,Boitamari,Kerkhabari Pt I,301572.0,563.0,18301572.0,Census Village,Kerkhabari Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Kerkhabari Pt I - (301572),301572,42.0,37.0,5.0,0.0,0.0,293.0,586000,308.0,616000
103,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424354.0,Lalmati,18.0,319.0,2111.0,301637.0,ASSAM,Bongaigaon,Boitamari,Lalmati,301637.0,3050.0,18301637.0,Census Village,Lalmati,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Lalmati - (301637),301637,143.0,137.0,6.0,0.0,0.0,1072.0,2144000,1090.0,2180000
104,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424696.0,Bharalipara Part I,18.0,319.0,2111.0,301629.0,ASSAM,Bongaigaon,Boitamari,Bharalipara Pt I,301629.0,881.0,18301629.0,Census Village,Bharalipara Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bharalipara Pt I - (301629),301629,220.0,134.0,84.0,2.0,0.0,1337.0,2674000,1596.0,3192000
105,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424857.0,Amguri Part I,18.0,319.0,2111.0,301634.0,ASSAM,Bongaigaon,Boitamari,Amguri Pt I,301634.0,1889.0,18301634.0,Census Village,Amguri Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Amguri Pt I - (301634),301634,312.0,287.0,15.0,10.0,0.0,2162.0,4324000,2223.0,4446000
106,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424858.0,Lalmati Grazing Reserve,18.0,319.0,2111.0,301636.0,ASSAM,Bongaigaon,Boitamari,Lalmati Grazing,301636.0,208.0,18301636.0,Census Village,Lalmati Grazing,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Lalmati Grazing - (301636),301636,70.0,68.0,1.0,1.0,0.0,483.0,966000,487.0,974000
107,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424885.0,Piradhara Part I,18.0,319.0,2111.0,301632.0,ASSAM,Bongaigaon,Boitamari,Piradhara Pt I,301632.0,2485.0,18301632.0,Census Village,Piradhara Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Piradhara Pt I - (301632),301632,561.0,303.0,253.0,5.0,0.0,3271.0,6542000,4077.0,8154000
108,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,424908.0,Piradhara Part Ii,18.0,319.0,2111.0,301633.0,ASSAM,Bongaigaon,Boitamari,Piradhara Pt II,301633.0,1151.0,18301633.0,Census Village,Piradhara Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Piradhara Pt II - (301633),301633,263.0,174.0,88.0,1.0,0.0,1714.0,3428000,1986.0,3972000
109,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425078.0,Bharalipara Part Ii,18.0,319.0,2111.0,301628.0,ASSAM,Bongaigaon,Boitamari,Bharalipara Pt II,301628.0,1529.0,18301628.0,Census Village,Bharalipara Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bharalipara Pt II - (301628),301628,56.0,47.0,9.0,0.0,0.0,387.0,774000,414.0,828000
110,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425124.0,Naidoba,18.0,319.0,2111.0,301607.0,ASSAM,Bongaigaon,Boitamari,Naldoba,301607.0,509.0,18301607.0,Census Village,Naldoba,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Naldoba - (301607),301607,39.0,37.0,1.0,1.0,0.0,278.0,556000,282.0,564000
111,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425284.0,Santoshpur Part Ii,18.0,319.0,2111.0,301626.0,ASSAM,Bongaigaon,Boitamari,Santoshpur Pt II,301626.0,2750.0,18301626.0,Census Village,Santoshpur Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Santoshpur Pt II - (301626),301626,384.0,362.0,20.0,2.0,0.0,2730.0,5460000,2806.0,5612000
112,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425402.0,Santoshpur Part Iii,18.0,319.0,2111.0,301627.0,ASSAM,Bongaigaon,Boitamari,Santoshpur Pt III,301627.0,1854.0,18301627.0,Census Village,Santoshpur Pt III,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Santoshpur Pt III - (301627),301627,223.0,216.0,7.0,0.0,0.0,1614.0,3228000,1636.0,3272000
113,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425423.0,Bhadaipara,18.0,319.0,2111.0,301618.0,ASSAM,Bongaigaon,Boitamari,Bhadaipara,301618.0,1820.0,18301618.0,Census Village,Bhadaipara,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bhadaipara - (301618),301618,408.0,236.0,169.0,3.0,0.0,2389.0,4778000,2916.0,5832000
114,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425584.0,Jharpara Part I,18.0,319.0,2111.0,301630.0,ASSAM,Bongaigaon,Boitamari,Jharpara Pt I,301630.0,1252.0,18301630.0,Census Village,Jharpara Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Jharpara Pt I - (301630),301630,231.0,176.0,51.0,4.0,0.0,1567.0,3134000,1751.0,3502000
115,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425598.0,Haripur,18.0,319.0,2111.0,301608.0,ASSAM,Bongaigaon,Boitamari,Haripur,301608.0,1538.0,18301608.0,Census Village,Haripur,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Haripur - (301608),301608,142.0,129.0,11.0,2.0,0.0,983.0,1966000,1018.0,2036000
116,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425817.0,Santoshpur Part I,18.0,319.0,2111.0,301624.0,ASSAM,Bongaigaon,Boitamari,Santoshpur Pt I,301624.0,584.0,18301624.0,Census Village,Santoshpur Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Santoshpur Pt I - (301624),301624,102.0,102.0,0.0,0.0,0.0,750.0,1500000,750.0,1500000
117,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425872.0,Lengtisinga,18.0,319.0,2111.0,301620.0,ASSAM,Bongaigaon,Boitamari,Lengtisinga,301620.0,396.0,18301620.0,Census Village,Lengtisinga,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Lengtisinga - (301620),301620,55.0,41.0,12.0,2.0,0.0,373.0,746000,425.0,850000
118,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425951.0,Newpira Dhara,18.0,319.0,2111.0,301613.0,ASSAM,Bongaigaon,Boitamari,New Piradhara,301613.0,2384.0,18301613.0,Census Village,New Piradhara,ASSAM,18,BONGAIGAON,281,Srijangram,2112,New Piradhara - (301613),301613,367.0,222.0,141.0,4.0,0.0,2278.0,4556000,2735.0,5470000
119,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,425998.0,Bowalimari,18.0,319.0,2111.0,301612.0,ASSAM,Bongaigaon,Boitamari,Bawalimari,301612.0,1205.0,18301612.0,Census Village,Bawalimari,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Bawalimari - (301612),301612,112.0,104.0,8.0,0.0,0.0,807.0,1614000,831.0,1662000
120,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,426008.0,Jharpara Part Ii,18.0,319.0,2111.0,301619.0,ASSAM,Bongaigaon,Boitamari,Jharpara Pt II,301619.0,1971.0,18301619.0,Census Village,Jharpara Pt II,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Jharpara Pt II - (301619),301619,244.0,175.0,61.0,8.0,0.0,1530.0,3060000,1773.0,3546000
121,Assam,Bongaigaon,18,319,176,Tapatari,2507,1019,281,18,152500220.4,76686.89952,426315.0,Dumerguri Part I,18.0,319.0,2111.0,301625.0,ASSAM,Bongaigaon,Boitamari,Dumerguri Pt I,301625.0,797.0,18301625.0,Census Village,Dumerguri Pt I,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Dumerguri Pt I - (301625),301625,161.0,158.0,3.0,0.0,0.0,1188.0,2376000,1196.0,2392000
