,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME
8835,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432072.0,Lathabari,18.0,304.0,2030.0,283843.0,ASSAM,Morigaon,Mikirbheta,Lathabori,283843.0,110.0,18283843.0,Census Village,Lathabori
8838,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432509.0,Block No.27,18.0,304.0,2029.0,283858.0,ASSAM,Morigaon,Marigaon,Block No.27,283858.0,110.0,18283858.0,Census Village,Block No.27
8839,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432520.0,Block No.27,18.0,304.0,2029.0,283858.0,ASSAM,Morigaon,Marigaon,Block No.27,283858.0,110.0,18283858.0,Census Village,Block No.27
8841,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432716.0,Lathabari,18.0,304.0,2029.0,283843.0,ASSAM,Morigaon,Marigaon,Lathabori,283843.0,110.0,18283843.0,Census Village,Lathabori
8842,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432767.0,Parajari,18.0,304.0,2029.0,283846.0,ASSAM,Morigaon,Marigaon,Parajari,283846.0,798.0,18283846.0,Census Village,Parajari
8843,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,432832.0,Khatarbari,18.0,304.0,2029.0,283849.0,ASSAM,Morigaon,Marigaon,Khatarbari,283849.0,2447.0,18283849.0,Census Village,Khatarbari
8845,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,433012.0,Parajari,18.0,304.0,2029.0,283846.0,ASSAM,Morigaon,Marigaon,Parajari,283846.0,798.0,18283846.0,Census Village,Parajari
8846,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,433145.0,Khatarbari,18.0,304.0,2030.0,283849.0,ASSAM,Morigaon,Mikirbheta,Khatarbari,283849.0,2447.0,18283849.0,Census Village,Khatarbari
8847,Assam,Morigaon,18,304,43,Bhurbandha,2650,2734,296,18,365180503.8,166972.1632,433411.0,Temiherua,18.0,304.0,2029.0,283458.0,ASSAM,Morigaon,Marigaon,Temiherua,283458.0,122.0,18283458.0,Census Village,Temiherua
8850,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,430962.0,Pakariguri Beel,18.0,304.0,2026.0,283681.0,ASSAM,Morigaon,Mayong,Pokaria Beel,283681.0,83.0,18283681.0,Census Village,Pokaria Beel
8851,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,431698.0,Salmara Pam,18.0,304.0,2027.0,283717.0,ASSAM,Morigaon,Bhuragaon,Salmara Paam,283717.0,980.0,18283717.0,Census Village,Salmara Paam
8853,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,431794.0,Pakariguri Beel,18.0,304.0,2026.0,283681.0,ASSAM,Morigaon,Mayong,Pokaria Beel,283681.0,83.0,18283681.0,Census Village,Pokaria Beel
8856,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,432962.0,Salmara Pam,18.0,304.0,2027.0,283717.0,ASSAM,Morigaon,Bhuragaon,Salmara Paam,283717.0,980.0,18283717.0,Census Village,Salmara Paam
8857,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,432985.0,Tenga Teli,18.0,304.0,2027.0,283679.0,ASSAM,Morigaon,Bhuragaon,Tengatoli,283679.0,159.0,18283679.0,Census Village,Tengatoli
8858,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,432986.0,Tenga Teli,18.0,304.0,2027.0,283679.0,ASSAM,Morigaon,Bhuragaon,Tengatoli,283679.0,159.0,18283679.0,Census Village,Tengatoli
8860,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,433062.0,Rupahi Beel,18.0,304.0,2027.0,283712.0,ASSAM,Morigaon,Bhuragaon,Rupahi Beel,283712.0,842.0,18283712.0,Census Village,Rupahi Beel
8861,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,433063.0,Rupahi Beel,18.0,304.0,2027.0,283712.0,ASSAM,Morigaon,Bhuragaon,Rupahi Beel,283712.0,842.0,18283712.0,Census Village,Rupahi Beel
8862,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,433098.0,Temiherua,18.0,304.0,2027.0,283458.0,ASSAM,Morigaon,Bhuragaon,Temiherua,283458.0,122.0,18283458.0,Census Village,Temiherua
8867,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,433598.0,Dimoruguri,18.0,304.0,2027.0,283563.0,ASSAM,Morigaon,Bhuragaon,Dimoruguri,283563.0,520.0,18283563.0,Census Village,Dimoruguri
8875,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,434014.0,Kamar Bari,18.0,304.0,2027.0,283729.0,ASSAM,Morigaon,Bhuragaon,Kamarbori,283729.0,659.0,18283729.0,Census Village,Kamarbori
8877,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,434067.0,Kamar Bari,18.0,304.0,2027.0,283729.0,ASSAM,Morigaon,Bhuragaon,Kamarbori,283729.0,659.0,18283729.0,Census Village,Kamarbori
8879,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,434076.0,Charabari,18.0,304.0,2027.0,283848.0,ASSAM,Morigaon,Bhuragaon,Charabari,283848.0,1565.0,18283848.0,Census Village,Charabari
8881,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,434198.0,Barali Mari,18.0,304.0,2027.0,283670.0,ASSAM,Morigaon,Bhuragaon,Baralimari,283670.0,4918.0,18283670.0,Census Village,Baralimari
8892,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,434911.0,Barali Mari,18.0,304.0,2027.0,283670.0,ASSAM,Morigaon,Bhuragaon,Baralimari,283670.0,4918.0,18283670.0,Census Village,Baralimari
8896,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,435199.0,Mahmara Bil,18.0,304.0,2028.0,283789.0,ASSAM,Morigaon,Laharighat,Mahmara Bill,283789.0,2495.0,18283789.0,Census Village,Mahmara Bill
8900,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,435360.0,Mahmara Bil,18.0,304.0,2028.0,283789.0,ASSAM,Morigaon,Laharighat,Mahmara Bill,283789.0,2495.0,18283789.0,Census Village,Mahmara Bill
8909,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,436172.0,Lengeri Bori,18.0,304.0,2027.0,283667.0,ASSAM,Morigaon,Bhuragaon,Lengeribori,283667.0,1398.0,18283667.0,Census Village,Lengeribori
8916,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,436680.0,Lengeri Bori,18.0,304.0,2027.0,283667.0,ASSAM,Morigaon,Bhuragaon,Lengeribori,283667.0,1398.0,18283667.0,Census Village,Lengeribori
8919,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,436776.0,Bihubari Kachari Gaon,18.0,304.0,2027.0,283637.0,ASSAM,Morigaon,Bhuragaon,Bihubari Kachari Gaon,283637.0,0.0,18283637.0,Census Village,Bihubari Kachari Gaon
8921,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,437029.0,Barukata Saharia,18.0,304.0,2027.0,283648.0,ASSAM,Morigaon,Bhuragaon,Barukati Saharia,283648.0,442.0,18283648.0,Census Village,Barukati Saharia
8927,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,437312.0,Bihubari Kachari Gaon,18.0,304.0,2027.0,283637.0,ASSAM,Morigaon,Bhuragaon,Bihubari Kachari Gaon,283637.0,0.0,18283637.0,Census Village,Bihubari Kachari Gaon
8932,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,437513.0,Baruating,18.0,304.0,2027.0,283636.0,ASSAM,Morigaon,Bhuragaon,Baruating,283636.0,21.0,18283636.0,Census Village,Baruating
8935,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,437695.0,Baruating,18.0,304.0,2027.0,283636.0,ASSAM,Morigaon,Bhuragaon,Baruating,283636.0,21.0,18283636.0,Census Village,Baruating
8940,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,438258.0,Barukata Saharia,18.0,304.0,2027.0,283648.0,ASSAM,Morigaon,Bhuragaon,Barukati Saharia,283648.0,442.0,18283648.0,Census Village,Barukati Saharia
8941,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,438260.0,Merveel Habi,18.0,304.0,2027.0,283623.0,ASSAM,Morigaon,Bhuragaon,Merbeel Habi,283623.0,749.0,18283623.0,Census Village,Merbeel Habi
8943,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,438305.0,Merveel Habi,18.0,304.0,2027.0,283623.0,ASSAM,Morigaon,Bhuragaon,Merbeel Habi,283623.0,749.0,18283623.0,Census Village,Merbeel Habi
8948,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,438629.0,Sewji Pathar,18.0,304.0,2027.0,283632.0,ASSAM,Morigaon,Bhuragaon,Seujia Pathar,283632.0,147.0,18283632.0,Census Village,Seujia Pathar
8949,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,438630.0,Sewji Pathar,18.0,304.0,2027.0,283632.0,ASSAM,Morigaon,Bhuragaon,Seujia Pathar,283632.0,147.0,18283632.0,Census Village,Seujia Pathar
8958,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,439879.0,Dakhin Chenimari,18.0,304.0,2028.0,283753.0,ASSAM,Morigaon,Laharighat,Dakhin Chenimari,283753.0,5687.0,18283753.0,Census Village,Dakhin Chenimari
8961,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,440088.0,Dakhin Chenimari,18.0,304.0,2028.0,283753.0,ASSAM,Morigaon,Laharighat,Dakhin Chenimari,283753.0,5687.0,18283753.0,Census Village,Dakhin Chenimari
8971,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,441038.0,Sialmari,18.0,304.0,2028.0,283812.0,ASSAM,Morigaon,Laharighat,Saulmari,283812.0,2135.0,18283812.0,Census Village,Saulmari
8972,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,441432.0,Sialmari,18.0,304.0,2028.0,283812.0,ASSAM,Morigaon,Laharighat,Saulmari,283812.0,2135.0,18283812.0,Census Village,Saulmari
8975,Assam,Morigaon,18,304,41,Laharighat,2653,2735,296,18,449364149.6,173670.1682,442243.0,Madarguri,18.0,304.0,2028.0,283810.0,ASSAM,Morigaon,Laharighat,Madarguri,283810.0,438.0,18283810.0,Census Village,Madarguri
8980,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,416894.0,Kumarbari,18.0,304.0,2029.0,283986.0,ASSAM,Morigaon,Marigaon,Kumarbari,283986.0,2888.0,18283986.0,Census Village,Kumarbari
8981,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,416895.0,Kumarbari,18.0,304.0,2029.0,283986.0,ASSAM,Morigaon,Marigaon,Kumarbari,283986.0,2888.0,18283986.0,Census Village,Kumarbari
8985,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,417441.0,Fakalihabi,18.0,304.0,2029.0,283469.0,ASSAM,Morigaon,Marigaon,Faliamari Habi,283469.0,2935.0,18283469.0,Census Village,Faliamari Habi
8986,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,417442.0,Fakalihabi,18.0,304.0,2029.0,283469.0,ASSAM,Morigaon,Marigaon,Faliamari Habi,283469.0,2935.0,18283469.0,Census Village,Faliamari Habi
8987,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,417485.0,Barpak No.1,18.0,304.0,2029.0,283985.0,ASSAM,Morigaon,Marigaon,Barpayak No.1,283985.0,4235.0,18283985.0,Census Village,Barpayak No.1
8988,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,417486.0,Barpak No.1,18.0,304.0,2029.0,283985.0,ASSAM,Morigaon,Marigaon,Barpayak No.1,283985.0,4235.0,18283985.0,Census Village,Barpayak No.1
8992,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,418359.0,Barkhal,18.0,304.0,2029.0,283981.0,ASSAM,Morigaon,Marigaon,Barkhal,283981.0,1776.0,18283981.0,Census Village,Barkhal
8993,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,418360.0,Barkhal,18.0,304.0,2029.0,283981.0,ASSAM,Morigaon,Marigaon,Barkhal,283981.0,1776.0,18283981.0,Census Village,Barkhal
8997,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419163.0,Bamungaon,18.0,304.0,2029.0,283599.0,ASSAM,Morigaon,Marigaon,Bamungaon,283599.0,1498.0,18283599.0,Census Village,Bamungaon
8999,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419421.0,Bamungaon,18.0,304.0,2029.0,283599.0,ASSAM,Morigaon,Marigaon,Bamungaon,283599.0,1498.0,18283599.0,Census Village,Bamungaon
9000,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419574.0,Bhagdova Bil,18.0,304.0,2029.0,283995.0,ASSAM,Morigaon,Marigaon,Bhugduba Bill,283995.0,393.0,18283995.0,Census Village,Bhugduba Bill
9001,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419575.0,Bhagdova Bil,18.0,304.0,2029.0,283995.0,ASSAM,Morigaon,Marigaon,Bhugduba Bill,283995.0,393.0,18283995.0,Census Village,Bhugduba Bill
9002,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419768.0,Kuyadal,18.0,304.0,2026.0,283593.0,ASSAM,Morigaon,Mayong,Kuyadal,283593.0,2569.0,18283593.0,Census Village,Kuyadal
9003,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419787.0,Kuyadal,18.0,304.0,2026.0,283593.0,ASSAM,Morigaon,Mayong,Kuyadal,283593.0,2569.0,18283593.0,Census Village,Kuyadal
9004,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419978.0,Guripathar,18.0,304.0,2026.0,283592.0,ASSAM,Morigaon,Mayong,Guripathar,283592.0,530.0,18283592.0,Census Village,Guripathar
9005,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,419979.0,Guripathar,18.0,304.0,2026.0,283592.0,ASSAM,Morigaon,Mayong,Guripathar,283592.0,530.0,18283592.0,Census Village,Guripathar
9006,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,420037.0,Chakumaku,18.0,304.0,2026.0,283594.0,ASSAM,Morigaon,Mayong,Chakumaku,283594.0,3175.0,18283594.0,Census Village,Chakumaku
9007,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,420298.0,Hatkhola,18.0,304.0,2029.0,283975.0,ASSAM,Morigaon,Marigaon,Hatkhula,283975.0,798.0,18283975.0,Census Village,Hatkhula
9008,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,420299.0,Hatkhola,18.0,304.0,2029.0,283975.0,ASSAM,Morigaon,Marigaon,Hatkhula,283975.0,798.0,18283975.0,Census Village,Hatkhula
9010,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,420421.0,Chakumaku,18.0,304.0,2026.0,283594.0,ASSAM,Morigaon,Mayong,Chakumaku,283594.0,3175.0,18283594.0,Census Village,Chakumaku
9017,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,421739.0,Khutradal,18.0,304.0,2026.0,283578.0,ASSAM,Morigaon,Mayong,Khutradal,283578.0,1027.0,18283578.0,Census Village,Khutradal
9018,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,421740.0,Khutradal,18.0,304.0,2026.0,283578.0,ASSAM,Morigaon,Mayong,Khutradal,283578.0,1027.0,18283578.0,Census Village,Khutradal
9032,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423173.0,Charaiapam,18.0,304.0,2029.0,283971.0,ASSAM,Morigaon,Marigaon,Charal Pam,283971.0,86.0,18283971.0,Census Village,Charal Pam
9033,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423254.0,Darangia Gaon,18.0,304.0,2026.0,283565.0,ASSAM,Morigaon,Mayong,Dayangial Gaon,283565.0,1280.0,18283565.0,Census Village,Dayangial Gaon
9034,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423283.0,Ahatguri Pam,18.0,304.0,2029.0,283970.0,ASSAM,Morigaon,Marigaon,Ahatguri Pam,283970.0,680.0,18283970.0,Census Village,Ahatguri Pam
9035,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423364.0,Borjari No.1,18.0,304.0,2026.0,283574.0,ASSAM,Morigaon,Mayong,Borjari No.1,283574.0,361.0,18283574.0,Census Village,Borjari No.1
9036,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423394.0,Borjari No.1,18.0,304.0,2026.0,283574.0,ASSAM,Morigaon,Mayong,Borjari No.1,283574.0,361.0,18283574.0,Census Village,Borjari No.1
9037,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423450.0,Darangia Gaon,18.0,304.0,2026.0,283565.0,ASSAM,Morigaon,Mayong,Dayangial Gaon,283565.0,1280.0,18283565.0,Census Village,Dayangial Gaon
9042,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423615.0,Charaiapam,18.0,304.0,2029.0,283971.0,ASSAM,Morigaon,Marigaon,Charal Pam,283971.0,86.0,18283971.0,Census Village,Charal Pam
9044,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,423990.0,Bangaldhora,18.0,304.0,2029.0,283954.0,ASSAM,Morigaon,Marigaon,Bangaldhara,283954.0,2786.0,18283954.0,Census Village,Bangaldhara
9046,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,424112.0,Bangaldhora,18.0,304.0,2029.0,283954.0,ASSAM,Morigaon,Marigaon,Bangaldhara,283954.0,2786.0,18283954.0,Census Village,Bangaldhara
9047,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,424351.0,Dimoruguri,18.0,304.0,2026.0,283563.0,ASSAM,Morigaon,Mayong,Dimoruguri,283563.0,520.0,18283563.0,Census Village,Dimoruguri
9050,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,424462.0,Ahatguri Pam,18.0,304.0,2029.0,283970.0,ASSAM,Morigaon,Marigaon,Ahatguri Pam,283970.0,680.0,18283970.0,Census Village,Ahatguri Pam
9054,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,425271.0,Sidhabari,18.0,304.0,2029.0,283870.0,ASSAM,Morigaon,Marigaon,Sidhabari,283870.0,2388.0,18283870.0,Census Village,Sidhabari
9057,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,425545.0,Naramari No.2,18.0,304.0,2029.0,283943.0,ASSAM,Morigaon,Marigaon,Naramari No.2,283943.0,943.0,18283943.0,Census Village,Naramari No.2
9059,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,425649.0,Naramari No.2,18.0,304.0,2029.0,283943.0,ASSAM,Morigaon,Marigaon,Naramari No.2,283943.0,943.0,18283943.0,Census Village,Naramari No.2
9062,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,425990.0,Dhekiabari,18.0,304.0,2026.0,283477.0,ASSAM,Morigaon,Mayong,Dhekiabari,283477.0,574.0,18283477.0,Census Village,Dhekiabari
9063,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426009.0,Dhekiabari,18.0,304.0,2026.0,283477.0,ASSAM,Morigaon,Mayong,Dhekiabari,283477.0,574.0,18283477.0,Census Village,Dhekiabari
9068,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426536.0,Changmari Gaon,18.0,304.0,2026.0,283479.0,ASSAM,Morigaon,Mayong,Chengmari Gaon,283479.0,97.0,18283479.0,Census Village,Chengmari Gaon
9069,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426537.0,Changmari Gaon,18.0,304.0,2026.0,283479.0,ASSAM,Morigaon,Mayong,Chengmari Gaon,283479.0,97.0,18283479.0,Census Village,Chengmari Gaon
9070,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426757.0,Dihukichamaka,18.0,304.0,2029.0,283948.0,ASSAM,Morigaon,Marigaon,Dihukichamaka,283948.0,378.0,18283948.0,Census Village,Dihukichamaka
9071,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426758.0,Dihukichamaka,18.0,304.0,2029.0,283948.0,ASSAM,Morigaon,Marigaon,Dihukichamaka,283948.0,378.0,18283948.0,Census Village,Dihukichamaka
9073,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,426901.0,Hariapara,18.0,304.0,2026.0,283516.0,ASSAM,Morigaon,Mayong,Hariapar,283516.0,1379.0,18283516.0,Census Village,Hariapar
9076,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,427426.0,Hariapara,18.0,304.0,2026.0,283516.0,ASSAM,Morigaon,Mayong,Hariapar,283516.0,1379.0,18283516.0,Census Village,Hariapar
9084,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428194.0,Bebejiahabi,18.0,304.0,2026.0,283520.0,ASSAM,Morigaon,Mayong,Bebejia Habi,283520.0,1660.0,18283520.0,Census Village,Bebejia Habi
9085,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428307.0,Bebejiahabi,18.0,304.0,2026.0,283520.0,ASSAM,Morigaon,Mayong,Bebejia Habi,283520.0,1660.0,18283520.0,Census Village,Bebejia Habi
9086,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428476.0,Barhaitari,18.0,304.0,2026.0,283439.0,ASSAM,Morigaon,Mayong,Barhaitari,283439.0,94.0,18283439.0,Census Village,Barhaitari
9087,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428477.0,Barhaitari,18.0,304.0,2026.0,283439.0,ASSAM,Morigaon,Mayong,Barhaitari,283439.0,94.0,18283439.0,Census Village,Barhaitari
9089,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428550.0,Balimukh (P.G.R.),18.0,304.0,2026.0,283502.0,ASSAM,Morigaon,Mayong,Balimukh P.G.R.,283502.0,2577.0,18283502.0,Census Village,Balimukh P.G.R.
9090,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,428562.0,Balimukh (P.G.R.),18.0,304.0,2026.0,283502.0,ASSAM,Morigaon,Mayong,Balimukh P.G.R.,283502.0,2577.0,18283502.0,Census Village,Balimukh P.G.R.
9096,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,429138.0,Panikauri,18.0,304.0,2026.0,283500.0,ASSAM,Morigaon,Mayong,Panikauri,283500.0,385.0,18283500.0,Census Village,Panikauri
9097,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,429139.0,Panikauri,18.0,304.0,2026.0,283500.0,ASSAM,Morigaon,Mayong,Panikauri,283500.0,385.0,18283500.0,Census Village,Panikauri
9103,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,429886.0,Gagalmari Ashighar,18.0,304.0,2026.0,283489.0,ASSAM,Morigaon,Mayong,Gagalmari Ashighar,283489.0,2399.0,18283489.0,Census Village,Gagalmari Ashighar
9104,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,429994.0,Baramari,18.0,304.0,2026.0,283484.0,ASSAM,Morigaon,Mayong,Baramari,283484.0,1338.0,18283484.0,Census Village,Baramari
9106,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430435.0,Baramari,18.0,304.0,2026.0,283484.0,ASSAM,Morigaon,Mayong,Baramari,283484.0,1338.0,18283484.0,Census Village,Baramari
9108,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430536.0,Chotagarjan,18.0,304.0,2026.0,283464.0,ASSAM,Morigaon,Mayong,Chotogarjan,283464.0,1837.0,18283464.0,Census Village,Chotogarjan
9109,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430537.0,Chotagarjan,18.0,304.0,2026.0,283464.0,ASSAM,Morigaon,Mayong,Chotogarjan,283464.0,1837.0,18283464.0,Census Village,Chotogarjan
9110,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430667.0,Gagalmari Ashighar,18.0,304.0,2026.0,283489.0,ASSAM,Morigaon,Mayong,Gagalmari Ashighar,283489.0,2399.0,18283489.0,Census Village,Gagalmari Ashighar
9113,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430779.0,Katahjari Pathar,18.0,304.0,2026.0,283496.0,ASSAM,Morigaon,Mayong,Katahjari Pathar,283496.0,233.0,18283496.0,Census Village,Katahjari Pathar
9114,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,430780.0,Katahjari Pathar,18.0,304.0,2026.0,283496.0,ASSAM,Morigaon,Mayong,Katahjari Pathar,283496.0,233.0,18283496.0,Census Village,Katahjari Pathar
9118,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,431663.0,Batabari,18.0,304.0,2026.0,283460.0,ASSAM,Morigaon,Mayong,Batahbari,283460.0,278.0,18283460.0,Census Village,Batahbari
9120,Assam,Morigaon,18,304,40,Mayang,2654,2736,296,18,802005066.7,235252.1258,432025.0,Gabharutup Pathar,18.0,304.0,2026.0,283456.0,ASSAM,Morigaon,Mayong,Gabhura Tup Pathar,283456.0,225.0,18283456.0,Census Village,Gabhura Tup Pathar
